case_id,arm,pair_id,pencils,combined_count,valid_count,usable_count,gate2_usable_corners_equal,nearest_combined_px,nearest_combined_index,nearest_combined_valid,nearest_combined_usable,nearest_combined_player_any,nearest_combined_player_both_halves,nearest_valid_px,nearest_valid_index,nearest_valid_usable,nearest_valid_player_any,nearest_valid_player_both_halves,nearest_usable_px,nearest_usable_index,nearest_usable_post_gate_index,combined_within_5px,valid_within_5px,usable_within_5px,combined_within_20px,valid_within_20px,usable_within_20px
gxBQ_window_00_frame_0,M,229,15 4,35840,13462,12740,True,181.21539716156914,10455,True,True,1.0,1.0,181.21539716156914,10455,True,1.0,1.0,181.21539716156914,10455,3665,0,0,0,0,0,0
gxBQ_window_00_frame_0,M,231,15 6,262144,3738,3732,True,1615.2973140472388,198934,False,False,1.0,1.0,2134.229196455902,71052,True,1.0,1.0,2134.229196455902,71052,872,0,0,0,0,0,0
gxBQ_window_00_frame_0,M,233,15 8,230400,61534,40874,True,217.9090658467939,168149,True,True,1.0,1.0,217.9090658467939,168149,True,1.0,1.0,217.9090658467939,168149,29741,0,0,0,0,0,0
gxBQ_window_00_frame_0,M,234,15 9,262144,92962,77520,True,153.65902747634118,129115,True,True,1.0,0.5,153.65902747634118,129115,True,1.0,0.5,153.65902747634118,129115,34679,0,0,0,0,0,0
gxBQ_window_00_frame_0,M,235,15 10,0,0,0,True,,,,,,,,,,,,,,,,,,,,
am3_window_00_frame_0,R,0,0 1,262144,128364,61108,True,365.34501836471014,37087,True,True,1.0,0.8709677457809448,365.34501836471014,37087,True,1.0,0.8709677457809448,365.34501836471014,37087,6823,0,0,0,0,0,0
am3_window_00_frame_0,R,1,0 2,262144,37856,34968,True,311.9141204071277,190940,False,False,1.0,0.032258063554763794,420.37862061450477,47162,False,0.7419354915618896,0.0,438.6693608617501,227386,31513,0,0,0,0,0,0
am3_window_00_frame_0,R,3,0 4,29696,13186,6694,True,371.60669360892535,6193,True,True,1.0,0.9032257795333862,371.60669360892535,6193,True,1.0,0.9032257795333862,371.60669360892535,6193,822,0,0,0,0,0,0
am3_window_00_frame_0,R,6,0 7,262144,87672,69036,True,384.03653381510065,195793,True,True,1.0,1.0,384.03653381510065,195793,True,1.0,1.0,384.03653381510065,195793,52693,0,0,0,0,0,0
am3_window_00_frame_0,R,7,0 8,262144,19710,16612,True,303.93706542703194,159707,False,False,1.0,0.9032257795333862,452.8721243241761,222352,True,1.0,0.6451612710952759,452.8721243241761,222352,13874,0,0,0,0,0,0
am3_window_00_frame_0,R,15,1 0,262144,111428,59658,True,414.50277033539317,234608,True,True,1.0,0.9032257795333862,414.50277033539317,234608,True,1.0,0.9032257795333862,414.50277033539317,234608,54208,0,0,0,0,0,0
am3_window_00_frame_0,R,16,1 2,262144,106936,92820,True,412.87153940346633,249871,True,False,1.0,0.032258063554763794,412.87153940346633,249871,False,1.0,0.032258063554763794,416.2549623717883,46095,12722,0,0,0,0,0,0
am3_window_00_frame_0,R,17,1 3,262144,120934,60062,True,406.87886744301653,189785,True,True,1.0,0.8387096524238586,406.87886744301653,189785,True,1.0,0.8387096524238586,406.87886744301653,189785,43589,0,0,0,0,0,0
am3_window_00_frame_0,R,19,1 5,203776,91214,86130,True,406.87917634780325,60551,True,False,1.0,0.0,406.87917634780325,60551,False,1.0,0.0,407.3055624129119,8177,3964,0,0,0,0,0,0
am3_window_00_frame_0,R,20,1 6,262144,103456,82876,True,404.8782558069852,254342,True,False,1.0,0.12903225421905518,404.8782558069852,254342,False,1.0,0.12903225421905518,411.27708371004985,81286,22446,0,0,0,0,0,0
am3_window_00_frame_0,R,23,1 9,4096,266,220,True,601.6281009119938,1196,False,False,1.0,0.12903225421905518,1232.9381617704328,1136,True,1.0,0.8709677457809448,1232.9381617704328,1136,59,0,0,0,0,0,0
am3_window_00_frame_0,R,24,1 10,145408,32608,19130,True,406.9238748288456,95720,False,False,1.0,0.9354838728904724,416.0243527583213,144618,False,0.9032257795333862,0.0,416.2234707842562,51434,7764,0,0,0,0,0,0
am3_window_00_frame_0,R,25,1 11,2048,40,40,True,616.9820659221123,1979,False,False,1.0,0.6129032373428345,4131.9022648221835,1409,True,1.0,0.9032257795333862,4131.9022648221835,1409,27,0,0,0,0,0,0
am3_window_00_frame_0,R,27,1 13,262144,114760,58296,True,406.87888765598933,93605,True,True,1.0,0.8387096524238586,406.87888765598933,93605,True,1.0,0.8387096524238586,406.87888765598933,93605,20050,0,0,0,0,0,0
am3_window_00_frame_0,R,28,1 14,262144,120812,64424,True,406.8791929089799,255321,True,True,1.0,0.8387096524238586,406.8791929089799,255321,True,1.0,0.8387096524238586,406.8791929089799,255321,62879,0,0,0,0,0,0
am3_window_00_frame_0,R,29,1 15,262144,114116,61680,True,408.160028186143,211810,True,True,1.0,0.8387096524238586,408.160028186143,211810,True,1.0,0.8387096524238586,408.160028186143,211810,49107,0,0,0,0,0,0
am3_window_00_frame_0,R,30,2 0,262144,51596,31452,True,40.13970744678186,180443,True,True,1.0,0.9677419066429138,40.13970744678186,180443,True,1.0,0.9677419066429138,40.13970744678186,180443,21176,0,0,0,0,0,0
am3_window_00_frame_0,R,31,2 1,262144,105058,84870,True,365.81199885432915,30838,True,True,1.0,0.9354838728904724,365.81199885432915,30838,True,1.0,0.9354838728904724,365.81199885432915,30838,9270,0,0,0,0,0,0
am3_window_00_frame_0,R,32,2 3,262144,60888,32614,True,47.948468913368224,240629,True,True,1.0,1.0,47.948468913368224,240629,True,1.0,1.0,47.948468913368224,240629,29764,0,0,0,0,0,0
am3_window_00_frame_0,R,33,2 4,46080,19544,18532,True,430.8750461685784,36087,True,True,1.0,0.9354838728904724,430.8750461685784,36087,True,1.0,0.9354838728904724,430.8750461685784,36087,15036,0,0,0,0,0,0
am3_window_00_frame_0,R,34,2 5,262144,3780,3556,True,128.17678420310813,157047,True,False,0.9354838728904724,0.032258063554763794,128.17678420310813,157047,False,0.9354838728904724,0.032258063554763794,147.6363723412297,154992,3172,0,0,0,0,0,0
am3_window_00_frame_0,R,35,2 6,262144,5052,4310,True,158.45842606068896,47597,True,False,0.9032257795333862,0.0,158.45842606068896,47597,False,0.9032257795333862,0.0,317.62925775105896,159025,3403,0,0,0,0,0,0
am3_window_00_frame_0,R,36,2 7,253952,84256,55222,True,358.3245751249487,84201,True,True,1.0,0.9032257795333862,358.3245751249487,84201,True,1.0,0.9032257795333862,358.3245751249487,84201,15624,0,0,0,0,0,0
am3_window_00_frame_0,R,39,2 10,166912,1094,68,True,264.2952397921668,155021,False,False,1.0,0.8064516186714172,526.6995302598166,98144,False,0.9032257795333862,0.0,833.408459037999,155488,52,0,0,0,0,0,0
am3_window_00_frame_0,R,41,2 12,26624,1996,412,True,243.2134834011386,1010,False,False,1.0,0.0,537.6452631986319,22923,True,1.0,1.0,537.6452631986319,22923,326,0,0,0,0,0,0
am3_window_00_frame_0,R,42,2 13,262144,57276,35306,True,45.53092534238964,47157,True,True,1.0,0.9354838728904724,45.53092534238964,47157,True,1.0,0.9354838728904724,45.53092534238964,47157,6886,0,0,0,0,0,0
am3_window_00_frame_0,R,43,2 14,262144,57742,32628,True,46.09974689269952,117415,True,True,1.0,0.9354838728904724,46.09974689269952,117415,True,1.0,0.9354838728904724,46.09974689269952,117415,14662,0,0,0,0,0,0
am3_window_00_frame_0,R,44,2 15,262144,49030,31964,True,40.33717193270229,114363,True,True,1.0,0.9677419066429138,40.33717193270229,114363,True,1.0,0.9677419066429138,40.33717193270229,114363,14115,0,0,0,0,0,0
am3_window_00_frame_0,R,46,3 1,262144,127720,48030,True,364.70509285715605,179350,True,True,1.0,0.8387096524238586,364.70509285715605,179350,True,1.0,0.8387096524238586,364.70509285715605,179350,33803,0,0,0,0,0,0
am3_window_00_frame_0,R,47,3 2,262144,29408,26854,True,315.4847896783282,142532,False,False,1.0,0.06451612710952759,434.38095729043107,16782,True,1.0,0.5806451439857483,434.38095729043107,16782,1223,0,0,0,0,0,0
am3_window_00_frame_0,R,48,3 4,24576,10828,4328,True,371.4002619349572,6329,True,True,1.0,0.8709677457809448,371.4002619349572,6329,True,1.0,0.8709677457809448,371.4002619349572,6329,708,0,0,0,0,0,0
am3_window_00_frame_0,R,51,3 7,262144,94584,72522,True,384.04093009744616,163106,True,True,1.0,0.8387096524238586,384.04093009744616,163106,True,1.0,0.8387096524238586,384.04093009744616,163106,44145,0,0,0,0,0,0
am3_window_00_frame_0,R,52,3 8,262144,41028,37138,True,304.4540760224104,180255,False,False,1.0,0.9032257795333862,456.9547914289222,112830,True,1.0,0.8387096524238586,456.9547914289222,112830,19045,0,0,0,0,0,0
am3_window_00_frame_0,R,60,4 0,32768,13824,3924,True,421.3155717964877,30104,True,False,1.0,0.0,421.3155717964877,30104,False,1.0,0.0,430.87877896086974,25612,3136,0,0,0,0,0,0
am3_window_00_frame_0,R,62,4 2,53248,21348,18572,True,414.68384346537886,7366,True,True,1.0,0.9354838728904724,414.68384346537886,7366,True,1.0,0.9354838728904724,414.68384346537886,7366,2041,0,0,0,0,0,0
am3_window_00_frame_0,R,63,4 3,29696,12062,3192,True,421.68235956719224,29626,True,False,1.0,0.0,421.68235956719224,29626,False,1.0,0.0,430.87281930840993,5010,550,0,0,0,0,0,0
am3_window_00_frame_0,R,64,4 5,22272,6872,6456,True,467.13645493912975,6315,True,True,1.0,0.8387096524238586,467.13645493912975,6315,True,1.0,0.8387096524238586,467.13645493912975,6315,1845,0,0,0,0,0,0
am3_window_00_frame_0,R,68,4 9,3168,332,36,True,564.3680215478337,588,False,False,1.0,0.0,1290.788817488226,1322,False,1.0,0.0,3214.9542152121685,2929,28,0,0,0,0,0,0
am3_window_00_frame_0,R,70,4 11,0,0,0,True,,,,,,,,,,,,,,,,,,,,
am3_window_00_frame_0,R,72,4 13,29696,12596,3406,True,421.3211792673916,14023,True,False,1.0,0.0,421.3211792673916,14023,False,1.0,0.0,430.8723075352864,28553,3340,0,0,0,0,0,0
am3_window_00_frame_0,R,73,4 14,28672,12060,3368,True,421.7196362746544,22220,True,False,1.0,0.0,421.7196362746544,22220,False,1.0,0.0,430.8722901665803,23657,2950,0,0,0,0,0,0
am3_window_00_frame_0,R,74,4 15,36864,15970,3380,True,421.96345733754197,15576,True,False,1.0,0.0,421.96345733754197,15576,False,1.0,0.0,430.8815736684362,33137,3070,0,0,0,0,0,0
am3_window_00_frame_0,R,76,5 1,95232,27022,23448,True,365.32226590235547,75670,True,True,1.0,1.0,365.32226590235547,75670,True,1.0,1.0,365.32226590235547,75670,17729,0,0,0,0,0,0
am3_window_00_frame_0,R,77,5 2,218112,3218,1794,True,343.51613773064236,164401,False,False,0.9354838728904724,0.8709677457809448,719.3930701584856,119670,False,0.9354838728904724,0.8709677457809448,842.5942690630969,122517,656,0,0,0,0,0,0
am3_window_00_frame_0,R,79,5 4,20592,8704,8124,True,371.97990815367604,4399,True,True,1.0,0.9354838728904724,371.97990815367604,4399,True,1.0,0.9354838728904724,371.97990815367604,4399,2181,0,0,0,0,0,0
am3_window_00_frame_0,R,81,5 7,95232,4654,4646,True,384.02050184864004,32029,True,True,1.0,1.0,384.02050184864004,32029,True,1.0,1.0,384.02050184864004,32029,1080,0,0,0,0,0,0
am3_window_00_frame_0,R,82,5 8,251904,10816,6526,True,283.8558440364425,222869,False,False,1.0,0.774193525314331,315.88579772195385,149777,False,1.0,0.35483869910240173,317.02844495885205,4293,22,0,0,0,0,0,0
am3_window_00_frame_0,R,91,6 1,262144,66336,29388,True,365.46269382910515,121880,True,True,1.0,0.9354838728904724,365.46269382910515,121880,True,1.0,0.9354838728904724,365.46269382910515,121880,6409,0,0,0,0,0,0
am3_window_00_frame_0,R,92,6 2,262144,6226,1866,True,300.01889848686335,153782,False,False,0.8064516186714172,0.06451612710952759,636.6260421847045,258150,False,0.9677419066429138,0.0,807.3612014425947,68667,91,0,0,0,0,0,0
am3_window_00_frame_0,R,96,6 7,262144,15540,8448,True,384.01922369491496,26725,False,False,1.0,0.9354838728904724,384.01922369491496,130149,True,1.0,0.9354838728904724,384.01922369491496,130149,2057,0,0,0,0,0,0
am3_window_00_frame_0,R,97,6 8,261120,25372,11032,True,296.036843025218,34067,False,False,1.0,1.0,297.33333237636623,180690,True,1.0,0.8709677457809448,297.33333237636623,180690,7479,0,0,0,0,0,0
am3_window_00_frame_0,R,105,7 0,262144,76846,23730,True,413.63570165566574,67878,True,False,1.0,0.0,413.63570165566574,67878,False,1.0,0.0,427.92971049009293,152512,14425,0,0,0,0,0,0
am3_window_00_frame_0,R,107,7 2,262144,113456,96630,True,419.47107313880633,133605,True,False,1.0,0.032258063554763794,419.47107313880633,133605,False,1.0,0.032258063554763794,422.3550561273722,53432,16391,0,0,0,0,0,0
am3_window_00_frame_0,R,108,7 3,262144,78738,26184,True,427.9697564260038,55564,True,True,1.0,0.8387096524238586,427.9697564260038,55564,True,1.0,0.8387096524238586,427.9697564260038,55564,5666,0,0,0,0,0,0
am3_window_00_frame_0,R,110,7 5,202752,14542,14040,True,416.0527102479223,54264,True,True,1.0,0.774193525314331,416.0527102479223,54264,True,1.0,0.774193525314331,416.0527102479223,54264,3698,0,0,0,0,0,0
am3_window_00_frame_0,R,111,7 6,237568,17408,13952,True,426.0389119561556,186944,True,False,1.0,0.0,426.0389119561556,186944,False,1.0,0.0,427.85242783579577,226848,13127,0,0,0,0,0,0
am3_window_00_frame_0,R,113,7 9,3920,646,636,True,579.2032933038962,271,False,False,1.0,0.16129031777381897,1166.9642224535164,305,False,1.0,0.0,2643.448627687644,75,18,0,0,0,0,0,0
am3_window_00_frame_0,R,114,7 10,142336,2756,1356,True,412.21623122814907,113710,False,False,1.0,0.9032257795333862,465.93348648475353,70091,False,0.9032257795333862,0.0,465.93348648475353,79306,925,0,0,0,0,0,0
am3_window_00_frame_0,R,115,7 11,0,0,0,True,,,,,,,,,,,,,,,,,,,,
am3_window_00_frame_0,R,116,7 12,53248,936,314,True,420.12862394412156,46588,False,False,1.0,0.9032257795333862,432.8311952760728,49380,False,0.9032257795333862,0.0,511.87368857949383,7576,50,0,0,0,0,0,0
am3_window_00_frame_0,R,117,7 13,262144,73812,23462,True,424.37820855799214,167568,True,False,1.0,0.0,424.37820855799214,167568,False,1.0,0.0,427.1022486993407,167794,16028,0,0,0,0,0,0
am3_window_00_frame_0,R,118,7 14,262144,78378,23696,True,427.9186207492381,135450,True,True,1.0,0.8064516186714172,427.9186207492381,135450,True,1.0,0.8064516186714172,427.9186207492381,135450,13192,0,0,0,0,0,0
am3_window_00_frame_0,R,119,7 15,262144,78922,22032,True,432.8291505464499,162833,True,False,1.0,0.0,432.8291505464499,162833,False,1.0,0.0,432.8291505464499,163067,13216,0,0,0,0,0,0
am3_window_00_frame_0,R,120,8 0,262144,29280,14320,True,190.2188711269684,111683,True,True,1.0,0.9032257795333862,190.2188711269684,111683,True,1.0,0.9032257795333862,190.2188711269684,111683,7441,0,0,0,0,0,0
am3_window_00_frame_0,R,123,8 3,262144,29716,16938,True,158.58413480634022,185511,True,True,1.0,0.9032257795333862,158.58413480634022,185511,True,1.0,0.9032257795333862,158.58413480634022,185511,12540,0,0,0,0,0,0
am3_window_00_frame_0,R,125,8 5,242688,11138,3522,True,125.0546060135178,204988,False,False,1.0,0.8709677457809448,572.1451642248906,203850,True,1.0,0.8709677457809448,572.1451642248906,203850,2482,0,0,0,0,0,0
am3_window_00_frame_0,R,126,8 6,262144,18048,13256,True,109.89129009715724,100701,False,False,1.0,0.9677419066429138,562.5247598801899,100646,True,1.0,0.8064516186714172,562.5247598801899,100646,5180,0,0,0,0,0,0
am3_window_00_frame_0,R,129,8 10,166912,4952,2100,True,169.91971194901836,138124,False,False,1.0,0.9032257795333862,588.3429746380939,111810,True,1.0,0.8709677457809448,588.3429746380939,111810,1193,0,0,0,0,0,0
am3_window_00_frame_0,R,131,8 12,39936,1150,632,True,329.17345369683045,15536,False,False,1.0,0.8387096524238586,571.915134120328,5135,True,1.0,0.5161290168762207,571.915134120328,5135,4,0,0,0,0,0,0
am3_window_00_frame_0,R,132,8 13,262144,30122,16722,True,189.9226912146325,156717,True,True,1.0,0.9032257795333862,189.9226912146325,156717,True,1.0,0.9032257795333862,189.9226912146325,156717,10234,0,0,0,0,0,0
am3_window_00_frame_0,R,133,8 14,262144,33634,21586,True,174.15952948783033,158758,True,True,1.0,0.9032257795333862,174.15952948783033,158758,True,1.0,0.9032257795333862,174.15952948783033,158758,13543,0,0,0,0,0,0
am3_window_00_frame_0,R,134,8 15,262144,30470,16180,True,180.3393205151478,78229,True,True,1.0,0.8709677457809448,180.3393205151478,78229,True,1.0,0.8709677457809448,180.3393205151478,78229,5353,0,0,0,0,0,0
am3_window_00_frame_0,R,136,9 1,4096,250,0,True,620.5386123022632,3883,False,False,1.0,0.8709677457809448,2023.0496460892296,2987,False,1.0,0.0,,,,0,0,0,0,0,0
am3_window_00_frame_0,R,139,9 4,212,36,22,True,689.727526479029,75,False,False,1.0,0.8064516186714172,1259.3180895382145,97,True,1.0,0.8387096524238586,1259.3180895382145,97,8,0,0,0,0,0,0
am3_window_00_frame_0,R,142,9 7,6144,1630,42,True,606.6044083811041,5974,False,False,1.0,1.0,1971.1012691423161,3248,True,1.0,1.0,1971.1012691423161,3248,35,0,0,0,0,0,0
am3_window_00_frame_0,R,151,10 1,110592,26012,18878,True,366.74772997888095,20408,True,True,1.0,0.9354838728904724,366.74772997888095,20408,True,1.0,0.9354838728904724,366.74772997888095,20408,2720,0,0,0,0,0,0
am3_window_00_frame_0,R,152,10 2,152576,5072,1890,True,314.32926329354035,144252,False,False,1.0,0.6129032373428345,343.702289474318,140063,True,1.0,0.8709677457809448,343.702289474318,140063,1051,0,0,0,0,0,0
am3_window_00_frame_0,R,157,10 7,110592,4632,2594,True,384.0228373770372,42429,True,True,1.0,0.9354838728904724,384.0228373770372,42429,True,1.0,0.9354838728904724,384.0228373770372,42429,232,0,0,0,0,0,0
am3_window_00_frame_0,R,158,10 8,163840,5488,2380,True,279.8750544899799,91463,False,False,0.8387096524238586,0.12903225421905518,299.2161674274115,157065,True,1.0,0.8709677457809448,299.2161674274115,157065,2083,0,0,0,0,0,0
am3_window_00_frame_0,R,166,11 1,0,0,0,True,,,,,,,,,,,,,,,,,,,,
am3_window_00_frame_0,R,169,11 4,344,22,2,True,511.7386798633613,233,False,False,1.0,0.5483871102333069,511.8325882116304,232,True,1.0,0.5483871102333069,511.8325882116304,232,0,0,0,0,0,0,0
am3_window_00_frame_0,R,172,11 7,0,0,0,True,,,,,,,,,,,,,,,,,,,,
am3_window_00_frame_0,R,182,12 2,25600,2292,1124,True,283.47330905967124,14724,False,False,1.0,0.9032257795333862,331.2210985622059,7424,True,1.0,0.9032257795333862,331.2210985622059,7424,318,0,0,0,0,0,0
am3_window_00_frame_0,R,187,12 7,64512,3602,900,True,363.69904016708165,15245,False,False,1.0,0.9354838728904724,384.0202610639043,19745,True,1.0,1.0,384.0202610639043,19745,245,0,0,0,0,0,0
am3_window_00_frame_0,R,188,12 8,63488,2860,1866,True,300.03373464112644,60817,False,False,1.0,0.5806451439857483,308.4050233266786,10528,True,1.0,0.9677419066429138,308.4050233266786,10528,247,0,0,0,0,0,0
am3_window_00_frame_0,R,196,13 1,262144,127812,60114,True,365.776040103383,49637,True,True,1.0,0.9677419066429138,365.776040103383,49637,True,1.0,0.9677419066429138,365.776040103383,49637,9563,0,0,0,0,0,0
am3_window_00_frame_0,R,197,13 2,262144,42344,39398,True,313.17369873955573,202894,False,False,1.0,0.032258063554763794,421.05828425637327,163909,True,1.0,0.8064516186714172,421.05828425637327,163909,22558,0,0,0,0,0,0
am3_window_00_frame_0,R,199,13 4,26624,11544,5704,True,371.5797363364874,3221,True,True,1.0,0.9354838728904724,371.5797363364874,3221,True,1.0,0.9354838728904724,371.5797363364874,3221,122,0,0,0,0,0,0
am3_window_00_frame_0,R,202,13 7,262144,90686,71942,True,384.029468770138,122338,True,True,1.0,1.0,384.029468770138,122338,True,1.0,1.0,384.029468770138,122338,34415,0,0,0,0,0,0
am3_window_00_frame_0,R,203,13 8,262144,31686,28532,True,303.89710443826516,114571,False,False,1.0,0.9032257795333862,484.808969372641,262072,True,1.0,0.6129032373428345,484.808969372641,262072,28510,0,0,0,0,0,0
am3_window_00_frame_0,R,211,14 1,262144,127770,57798,True,364.81634203873415,182664,True,True,1.0,0.9354838728904724,364.81634203873415,182664,True,1.0,0.9354838728904724,364.81634203873415,182664,41554,0,0,0,0,0,0
am3_window_00_frame_0,R,212,14 2,262144,38236,35000,True,313.05168413266995,234572,False,False,1.0,0.032258063554763794,440.48753830905,27648,True,1.0,0.8387096524238586,440.48753830905,27648,2560,0,0,0,0,0,0
am3_window_00_frame_0,R,214,14 4,23552,10042,4900,True,371.40524570171493,6477,True,True,1.0,1.0,371.40524570171493,6477,True,1.0,1.0,371.40524570171493,6477,880,0,0,0,0,0,0
am3_window_00_frame_0,R,217,14 7,262144,94632,75970,True,384.023879567891,159101,True,True,1.0,0.7419354915618896,384.023879567891,159101,True,1.0,0.7419354915618896,384.023879567891,159101,44528,0,0,0,0,0,0
am3_window_00_frame_0,R,218,14 8,262144,44472,39942,True,304.5399405009404,134755,False,False,1.0,0.9354838728904724,484.7192382802075,102521,True,1.0,0.8709677457809448,484.7192382802075,102521,19267,0,0,0,0,0,0
am3_window_00_frame_0,R,226,15 1,262144,127368,76958,True,365.34840676092125,39177,True,True,1.0,0.8709677457809448,365.34840676092125,39177,True,1.0,0.8709677457809448,365.34840676092125,39177,9366,0,0,0,0,0,0
am3_window_00_frame_0,R,227,15 2,262144,36338,33208,True,312.1950458690651,28191,False,False,0.9677419066429138,0.032258063554763794,421.3815737069887,69686,False,0.7096773982048035,0.0,438.0213928976505,240245,29862,0,0,0,0,0,0
am3_window_00_frame_0,R,229,15 4,35840,16202,10520,True,371.60173898631535,26671,True,True,1.0,0.9032257795333862,371.60173898631535,26671,True,1.0,0.9032257795333862,371.60173898631535,26671,7544,0,0,0,0,0,0
am3_window_00_frame_0,R,232,15 7,262144,88800,75838,True,384.0327526955276,236732,True,True,1.0,1.0,384.0327526955276,236732,True,1.0,1.0,384.0327526955276,236732,69011,0,0,0,0,0,0
am3_window_00_frame_0,R,233,15 8,262144,24966,21368,True,303.89646484637547,77806,False,False,1.0,0.9032257795333862,437.2357673017144,169423,True,1.0,0.8709677457809448,437.2357673017144,169423,14322,0,0,0,0,0,0
